areaname, bookid, 开发企业名称, 开发资质证书号, 备注, 项目名称, 项目坐落, 预售房屋建筑面积, 土地使用权证号及用途, 住宅, 预售房屋栋号及层数, 商业用房, 发证时各栋已建层数, 办公用房统计, 预售房屋占用土地是否抵押, 其它, 预售款专用账户, 发证机关查询、投诉电话, 发证机关（盖章）, 有效期, 发证日期
广东省江门市商品房预售许可证, 编号:江预许字第2018069, 江门孔雀城房地产开发有限公司, 粤（江）房开证字第1270004号, , 江门孔雀城一期, 江门市高新区南山路与云沁路交叉口东南侧地块, 11460.30平方米111套, 粤（2017）江门市不动产权第1018342号  ；城镇混合住宅用地, 11460.30平方米111套, , 0平方米0套, 江门市江海区外海街道江悦花园6栋:0层, 0平方米0套, 否, 0平方米0套, 广州银行股份有限公司江门分行(817000563902033), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年07月09日至2020年07月09日(过期无效), 2018年07月09日
广东省江门市商品房预售许可证, 编号:江预许字第2018068, 江门市江海区城市建设开发有限公司, 粤（江）房开证字第1200188号, 由于该预售许可证已到期，现申请延期，希给予协助办理，谢谢！, 江海区怡景湾君铂花园1栋-8栋, 江门市江海区府西小区地段, 11209.95平方米116套, 粤（2017）江门市不动产权第1005045号；城镇混合住宅用地, 11209.95平方米116套, , 0平方米0套, 江门市江海区江南街道怡景湾君铂花园3栋，新源路56号:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司丰乐支行(80020000012163021), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年07月03日至2020年07月03日(过期无效), 2018年07月03日
广东省江门市商品房预售许可证, 编号:江预许字第2018066, 江门孔雀城房地产开发有限公司, 粤（江）房开证字第1270004号, , 江门孔雀城一期, 江门市高新区南山路与云沁路交叉口东南侧地块, 11460.86平方米111套, 粤（2017）江门市不动产权第1018342号  ；城镇混合住宅用地, 11460.86平方米111套, 江门市江海区外海街道江悦花园5栋：30层, 0平方米0套, 江门市江海区外海街道江悦花园5栋:0层, 0平方米0套, 否, 0平方米0套, 广州银行股份有限公司江门分行(817000563902041), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年06月29日至2020年06月29日(过期无效), 2018年06月29日
广东省江门市商品房预售许可证, 编号:江预许字第2018060, 江门市泰力房地产开发有限公司, 粤（江）房开证字第1271013号, , 朗晴新天地园, 江门市江海区文昌沙89号, 13067.55平方米145套, 粤（2017）江门市不动产权第1000597号；城镇混合住宅用地, 11902.54平方米122套, 江门市江海区朗晴新天地园7栋，礼乐一路3号：32层, 1165.01平方米23套, 江门市江海区朗晴新天地园7栋，礼乐一路3号:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司(80020000011628274), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年06月01日至2020年06月01日(过期无效), 2018年06月01日
广东省江门市商品房预售许可证, 编号:江预许字第2018058, 江门孔雀城房地产开发有限公司, 粤（江）房开证字第1270004号, , 江门孔雀城一期, 江门市高新区南山路与云沁路交叉口东南侧地块, 14527.82平方米123套, 粤（2017）江门市不动产权第1018342号；城镇混合住宅用地, 14527.82平方米123套, 江门市江海区江悦花园8栋：34层, 0平方米0套, 江门市江海区江悦花园8栋:0层, 0平方米0套, 否, 0平方米0套, 广州银行股份有限公司江门分行(817000563902017), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年05月22日至2020年05月22日(过期无效), 2018年05月22日
广东省江门市商品房预售许可证, 编号:江预许字第2018057, 江门市江海区城市建设开发有限公司, 粤（江）房开证字第1200188号, 该预售证即将到期，现申请延期，望批准为盼！, 江海区怡景湾君铂花园1栋-8栋, 江门市江海区府西小区地段, 11199.51平方米116套, 粤（2017）江门市不动产权第1005045号；城镇混合住宅用地, 11199.51平方米116套, 江海区怡景湾君铂花园2栋、新源路58号, 0平方米0套, 江门市江海区怡景湾君铂花园2栋，新源路58号:21层层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司丰乐支行(80020000011699642), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年05月18日至2020年05月18日(过期无效), 2018年05月18日
广东省江门市商品房预售许可证, 编号:江预许字第2018055, 江门孔雀城房地产开发有限公司, 粤（江）房开证字第1270004号, , 江门孔雀城一期, 江门市高新区南山路与云沁路交叉口东南侧地块, 11457.58平方米111套, 粤（2017）江门市不动产权第1018342号；城镇混合住宅用地, 11457.58平方米111套, 江门市江海区江悦花园9栋：31层, 0平方米0套, 江门市江海区江悦花园9栋:0层, 0平方米0套, 否, 0平方米0套, 广州银行股份有限公司江门分行(817000563902017), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年05月15日至2020年05月15日(过期无效), 2018年05月15日
广东省江门市商品房预售许可证, 编号:江预许字第2018050, 江门市晟辉房地产开发有限公司, 粤（江）房开证字第1200154号, , 江门海伦心苑, 江门市高新区2号地地段, 673.71平方米10套, 粤（2017）江门市不动产权第1017031号；城镇混合住宅用地, 0平方米0套, 江海区外海海伦心苑11号, 673.71平方米10套, 江海区外海海伦心苑11号:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167020100000028), 0750-3880723, 江门市江海区住房城乡建设和水务局, 自2018年05月09日至2019年05月09日(过期无效), 2018年05月09日
广东省江门市商品房预售许可证, 编号:江预许字第2018044, 江门市江海区泰安地产有限公司, 粤（江）房开证字第1201206号, , 珑山居工程, 江门市江海区江海四路外海七东村松仔山, 6872.95平方米175套, 粤（2018）江门市不动产权第1000395号；城镇单一住宅用地, 0平方米0套, 江海区外海镇珑山居14幢, 6872.95平方米175套, 江门市江海区珑山居14幢:0层, 0平方米0套, 否, 0平方米0套, 广东华兴银行股份有限公司江门分行(808880100005620), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年04月28日至2020年04月28日(过期无效), 2018年04月28日
广东省江门市商品房预售许可证, 编号:江预许字第2018047, 江门市志合置业开发有限公司, 粤（江）房开证字第1271012号, 我司开发的江门市江海区东宁路68号3栋，预售许可证江预许字第2018047即将到期，现申请延期，请审批。, 江海区东宁路68号1、2、3栋, 江海区高新区45号地, 6724.45平方米95套, 江国用（2014）第304499号；城镇混合住宅用地, 5737.28平方米80套, 江海区东宁路68号3栋, 987.17平方米15套, 江门市江海区东宁路68号3栋:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司(80020000011781924), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年04月28日至2020年04月28日(过期无效), 2018年04月28日
广东省江门市商品房预售许可证, 编号:江预许字第2018045, 江门市志合置业开发有限公司, 粤（江）房开证字第1271012号, 我司开发的江门市江海区东宁路68号1栋，预售许可证江预许字第2018045即将到期，现申请延期，请审批。, 江海区东宁路68号1、2、3栋, 江海区高新区45号地, 6591.95平方米93套, 江国用（2014）第304499号；城镇混合住宅用地, 5741.60平方米80套, 江海区东宁路68号1栋, 850.35平方米13套, 江门市江海区东宁路68号1栋:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门高新科技支行(44050167021700000631), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年04月28日至2020年04月28日(过期无效), 2018年04月28日
广东省江门市商品房预售许可证, 编号:江预许字第2018046, 江门市志合置业开发有限公司, 粤（江）房开证字第1271012号, 我司开发的江门市江海区东宁路68号2栋，预售许可证江预许字第2018046即将到期，现申请延期，请审批。, 江海区东宁路68号1、2、3栋, 江海区高新区45号地, 5744.64平方米80套, 江国用（2014）第304499号；城镇混合住宅用地, 5744.64平方米80套, 江海区东宁路68号2栋, 0平方米0套, 江门市江海区东宁路68号2栋:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门高新科技支行(44050167021700000632), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年04月28日至2020年04月28日(过期无效), 2018年04月28日
广东省江门市商品房预售许可证, 编号:江预许字第2018048, 江门市合盈地产有限公司, 粤（江）房开证字第1201199号, , 江海区格林春天豪庭13、15栋, 江门市江海区滘北虎坑（土名）地段, 18080.26平方米168套, 粤（2016）江门市不动产权第1004205号；城镇混合住宅用地, 18080.26平方米168套, 江海区格林春天豪庭13、15栋, 0平方米0套, 江门市江海区格林春天豪庭13、15栋:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司滘北支行(80020000011909253), 0750-3880723, 江门市江海区住房和城乡建设局, 自2019年04月28日至2020年04月28日(过期无效), 2018年04月28日
广东省江门市商品房预售许可证, 编号:江预许字第2018047, 江门市志合置业开发有限公司, 粤（江）房开证字第1271012号, 我司开发的江门市江海区东宁路68号3栋，预售许可证江预许字第2018047即将到期，现申请延期，请审批。, 江海区东宁路68号1、2、3栋, 江海区高新区45号地, 6724.45平方米95套, 江国用（2014）第304499号；城镇混合住宅用地, 5737.28平方米80套, 江海区东宁路68号3栋, 987.17平方米15套, 江门市江海区东宁路68号3栋:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司(80020000011781924), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年04月28日至2020年04月28日(过期无效), 2018年04月28日
广东省江门市商品房预售许可证, 编号:江预许字第2018041, 江门市明泰投资发展有限公司, 粤（江）房开证字第1271003号, , 江门市明泰城, 江海区窖头办事处沙洛围地段, 29956.06平方米275套, 江国用（2013）第305463号；城镇混合住宅用地, 27288.07平方米249套, 江海区明泰城天元居9栋、10栋，胜利南路103号, 2667.99平方米26套, 江门市江海区明泰城天元居10栋，胜利南路103号:0层，江门市江海区明泰城天元居9栋:0层, 0平方米0套, 否, 0平方米0套, 广东华兴银行股份有限公司江门分行(808880100005595), 0750-3880723, 江门市江海区住房城乡建设和水务局, 自2018年04月23日至2019年04月23日(过期无效), 2018年04月23日
广东省江门市商品房预售许可证, 编号:江预许字第2018032, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 11605.04平方米128套, 粤（2017）江门市不动产权证第1001806号；城镇混合住宅用地, 11605.04平方米128套, 江海区恒大御景半岛花园54栋, 0平方米0套, 江门市江海区恒大御景半岛花园54栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100017363), 0750-3880723, 江门市江海区住房城乡建设和水务局, 自2018年04月18日至2019年04月18日(过期无效), 2018年04月18日
广东省江门市商品房预售许可证, 编号:江预许字第2018033, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 10999.15平方米128套, 粤（2017）江门市不动产权证第1001806号；城镇混合住宅用地, 10999.15平方米128套, 江海区恒大御景半岛花园53栋, 0平方米0套, 江门市江海区恒大御景半岛花园53栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100017363), 0750-3880723, 江门市江海区住房城乡建设和水务局, 自2018年04月18日至2019年04月18日(过期无效), 2018年04月18日
广东省江门市商品房预售许可证, 编号:江预许字第2018028, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 8947.92平方米30套, 粤（2017）江门市不动产权证第1000299号；城镇混合住宅用地, 0平方米0套, 江海区恒大御景半岛花园45栋, 8947.92平方米30套, 江门市江海区恒大御景半岛花园45栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房城乡建设和水务局, 自2018年04月03日至2019年04月03日(过期无效), 2018年04月03日
广东省江门市商品房预售许可证, 编号:江预许字第2018025, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 11256.52平方米96套, 粤（2017）江门市不动产权证第1001806号；城镇混合住宅用地, 11256.52平方米96套, 江海区恒大御景半岛花园57栋, 0平方米0套, 江门市江海区恒大御景半岛花园57栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100017245), 0750-3880723, 江门市江海区住房和城乡建设局, 自2019年03月30日至2020年03月30日(过期无效), 2018年03月30日
广东省江门市商品房预售许可证, 编号:江预许字第2018024, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 9128.83平方米64套, 粤（2017）江门市不动产权证第1001806号；城镇混合住宅用地, 9128.83平方米64套, 江海区恒大御景半岛花园56栋, 0平方米0套, 江门市江海区恒大御景半岛花园56栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100017245), 0750-3880723, 江门市江海区住房和城乡建设局, 自2019年03月30日至2020年03月30日(过期无效), 2018年03月30日
广东省江门市商品房预售许可证, 编号:江预许字第2018021, 江门市粤泰房地产开发有限公司, 粤房开证字贰1200012-2/2, , 天鹅湾, 江门市江海区五邑路北侧, 0平方米0套, 粤（2018）江门市不动产权第1003209号；城镇混合住宅用地, 0平方米0套, 江海区天鹅湾爱琴苑15、16、17栋, 0平方米0套, 江门市江海区天鹅湾爱琴苑15、16、17栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100017853), 0750-3880723, 江门市江海区住房和城乡建设局, 自2019年03月22日至2020年03月22日(过期无效), 2018年03月22日
广东省江门市商品房预售许可证, 编号:江预许字第2018022, 江门市江海区城市建设开发有限公司, 粤（江）房开证字第1200188号, 该预售证已到期，现申请延期，望批准为盼！, 江海区怡景湾君铂花园9栋, 江门市江海区府西小区地段, 9192.92平方米88套, 粤（2017）江门市不动产权第1005045号；城镇混合住宅用地, 9192.92平方米88套, 江海区怡景湾君铂花园9栋, 0平方米0套, 江门市江海区怡景湾君铂花园9栋，胜利南路85号:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司丰乐支行(80020000011699937), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年03月22日至2020年03月22日(过期无效), 2018年03月22日
广东省江门市商品房预售许可证, 编号:江预许字第2018017, 江门市粤泰房地产开发有限公司, 粤房开证字贰1200012-2/2, , 天鹅湾, 江门市江海区五邑路北侧, 0平方米0套, 粤（2018）江门市不动产权第1003210号；城镇混合住宅用地, 0平方米0套, 江海区天鹅湾爱琴苑23、24栋、35号, 0平方米0套, 会城今华路63号7座:0层，江门市江海区天鹅湾爱琴苑23、24栋，35号:0层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(689969812053), 0750-3880723, 江门市江海区住房和城乡建设局, 自2019年02月13日至2020年02月13日(过期无效), 2018年02月13日
广东省江门市商品房预售许可证, 编号:江预许字第2018016, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 13773.28平方米128套, 粤（2017）江门市不动产权证第1001806号；城镇混合住宅用地, 13773.28平方米128套, 江海区恒大御景半岛花园55栋, 0平方米0套, 江门市江海区恒大御景半岛花园55栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100016057), 0750-3880723, 江门市江海区住房和城乡建设局, 自2019年02月13日至2020年02月13日(过期无效), 2018年02月13日
广东省江门市商品房预售许可证, 编号:江预许字第2018014, 江门市明泰投资发展有限公司, 粤（江）房开证字第1271003号, 因该项目预售许可已到期，现申请延期。, 江门市明泰城, 江海区窖头办事处沙洛围地段, 29373.20平方米243套, 江国用（2013）第305463号；城镇混合住宅用地, 24746.28平方米222套, 江海区明泰城天元居13、14栋，胜利南路107号, 4626.92平方米21套, 江门市江海区明泰城天元居13、14栋，胜利南路107号:0层, 0平方米0套, 否, 0平方米0套, 广东华兴银行股份有限公司江门分行(808880100005362), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年02月07日至2020年02月07日(过期无效), 2018年02月07日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3880723, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3880723, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:江预许字第2017186, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 352平方米4套, 粤（2017）江门市不动产权证第1000299号；城镇混合住宅用地, 0平方米0套, 江海区恒大御景半岛花园34栋, 352平方米4套, 江门市江海区恒大御景半岛花园34栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年12月27日至2019年12月27日(过期无效), 2017年12月27日
广东省江门市商品房预售许可证, 编号:江预许字第2017188, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 451.24平方米6套, 粤（2017）江门市不动产权第1000320号；城镇混合住宅用地, 0平方米0套, 江海区恒大御景半岛花园36栋, 451.24平方米6套, 江门市江海区恒大御景半岛花园36栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年12月27日至2019年12月27日(过期无效), 2017年12月27日
广东省江门市商品房预售许可证, 编号:江预许字第2017186, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 352平方米4套, 粤（2017）江门市不动产权证第1000299号；城镇混合住宅用地, 0平方米0套, 江海区恒大御景半岛花园34栋, 352平方米4套, 江门市江海区恒大御景半岛花园34栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年12月27日至2019年12月27日(过期无效), 2017年12月27日
广东省江门市商品房预售许可证, 编号:江预许字第2017185, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 358.43平方米4套, 粤（2017）江门市不动产权证第1000299号；城镇混合住宅用地, 0平方米0套, 江海区恒大御景半岛花园33栋, 358.43平方米4套, 江门市江海区恒大御景半岛花园33栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年12月27日至2019年12月27日(过期无效), 2017年12月27日
广东省江门市商品房预售许可证, 编号:江预许字第2017190, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 8944.54平方米104套, 粤（2017）江门市不动产权证第1001806号；城镇混合住宅用地, 8944.54平方米104套, 江海区恒大御景半岛花园58栋, 0平方米0套, 江门市江海区恒大御景半岛花园58栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100016171), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年12月27日至2019年12月27日(过期无效), 2017年12月27日
广东省江门市商品房预售许可证, 编号:江预许字第2017187, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 454.24平方米4套, 粤（2017）江门市不动产权证第1000299号；城镇混合住宅用地, 0平方米0套, 江海区恒大御景半岛花园35栋, 454.24平方米4套, 江门市江海区恒大御景半岛花园35栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年12月27日至2019年12月27日(过期无效), 2017年12月27日
广东省江门市商品房预售许可证, 编号:江预许字第2017187, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 454.24平方米4套, 粤（2017）江门市不动产权证第1000299号；城镇混合住宅用地, 0平方米0套, 江海区恒大御景半岛花园35栋, 454.24平方米4套, 江门市江海区恒大御景半岛花园35栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年12月27日至2019年12月27日(过期无效), 2017年12月27日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3880723, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3880723, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3880723, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:江预许字第2017167, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 1206.17平方米27套, 粤（2017）江门市不动产权证第1000299号；城镇混合住宅用地, 0平方米0套, 江海区恒大御景半岛花园40栋, 1206.17平方米27套, 江门市江海区恒大御景半岛花园40栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年11月22日至2019年11月22日(过期无效), 2017年11月22日
广东省江门市商品房预售许可证, 编号:江预许字第2017168, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 1066.48平方米16套, 粤（2017）江门市不动产权第1000320号；城镇混合住宅用地, 0平方米0套, 江海区恒大御景半岛花园39栋, 1066.48平方米16套, 江门市江海区恒大御景半岛花园39栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年11月22日至2019年11月22日(过期无效), 2017年11月22日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3880723, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:江预许字第2017164, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 627.24平方米5套, 粤（2017）江门市不动产权证第1000299号；城镇混合住宅用地, 0平方米0套, 江海区恒大御景半岛花园43栋, 627.24平方米5套, 江门市江海区恒大御景半岛花园43栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年11月17日至2019年11月17日(过期无效), 2017年11月17日
广东省江门市商品房预售许可证, 编号:江预许字第2017162, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 1178.28平方米16套, 粤（2017）江门市不动产权证第1000299号；城镇混合住宅用地, 0平方米0套, 江海区恒大御景半岛花园38栋, 1178.28平方米16套, 江门市江海区恒大御景半岛花园38栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年11月10日至2019年11月10日(过期无效), 2017年11月10日
广东省江门市商品房预售许可证, 编号:江预许字第2017159, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 713.91平方米13套, 粤（2017）江门市不动产权第1000320号；城镇混合住宅用地, 0平方米0套, , 713.91平方米13套, 江门市江海区恒大御景半岛花园41栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年10月30日至2020年10月30日(过期无效), 2017年10月30日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-3880723, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:江预许字第2017155, 江门市粤泰房地产开发有限公司, 粤房开证字贰1200012-2/2, , 天鹅湾, 江门市江海区五邑路北侧, 20811.63平方米210套, 粤（2016）江门市不动产权第1006695号；城镇混合住宅用地, 19715.28平方米194套, , 1096.35平方米16套, 江门市江海区天鹅湾爱琴苑21栋、34号:0层，江门市江海区天鹅湾爱琴苑22栋、34号:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44050167024900000189), 0750-3880723, 江门市江海区住房和城乡建设局, 自2017年10月11日至2020年10月11日(过期无效), 2017年10月11日
广东省江门市商品房预售许可证, 编号:江预许字第2017151, 江门市外海房产住宅发展公司, 粤(江)房开证字第1200186号, , 江门市雄立商住大厦, 江门市江海区外海镇沙津横傍龙沙地段, 7527.92平方米40套, 江府国用（95）字第041993100010号；商住综合用地, 3630.33平方米36套, , 3897.59平方米4套, 江门市江海区外海临江路2号:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司杜阮支行(80020000010790075), 0750-3880723, 江门市江海区住房和城乡建设局, 自2017年09月30日至2019年09月30日(过期无效), 2017年09月30日
广东省江门市商品房预售许可证, 编号:江预许字第2017138, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 879.98平方米8套, 粤（2017）江门市不动产权第1000320号；城镇混合住宅用地, 0平方米0套, 江海区恒大御景半岛花园32栋, 879.98平方米8套, 江门市江海区恒大御景半岛花园32栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年09月21日至2019年09月21日(过期无效), 2017年09月21日
广东省江门市商品房预售许可证, 编号:江预许字第2017138, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 879.98平方米8套, 粤（2017）江门市不动产权证第1000299号；城镇混合住宅用地, 0平方米0套, , 879.98平方米8套, 江门市江海区恒大御景半岛花园32栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年09月21日至2020年09月21日(过期无效), 2017年09月21日
广东省江门市商品房预售许可证, 编号:江预许字第2017139, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 907.52平方米8套, 粤（2017）江门市不动产权证第1000299号；城镇混合住宅用地, 0平方米0套, , 907.52平方米8套, 江门市江海区恒大御景半岛花园44栋:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014964), 0750-3880723, 江门市江海区住房和城乡建设局, 自2018年09月21日至2020年09月21日(过期无效), 2017年09月21日
广东省江门市商品房预售许可证, 编号:江预许字第2017137, 广东江门船厂有限公司, 粤（江）房开证字第1200173号, , 恒大御景半岛花园, 江门市江海区礼乐街道文昌沙129号, 10429.63平方米96套, 粤（2017）江门市不动产权证第1000299号；城镇混合住宅用地, 10429.63平方米96套, , 0平方米0套, 江门市江海区恒大御景半岛花园21幢:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门北新区支行(398040100100014109), 0750-3880723, 江门市江海区住房和城乡建设局, 自2017年09月21日至2020年09月21日(过期无效), 2017年09月21日
