areaname, bookid, 开发企业名称, 开发资质证书号, 备注, 项目名称, 项目坐落, 预售房屋建筑面积, 土地使用权证号及用途, 住宅, 预售房屋栋号及层数, 商业用房, 发证时各栋已建层数, 办公用房统计, 预售房屋占用土地是否抵押, 其它, 预售款专用账户, 发证机关查询、投诉电话, 发证机关（盖章）, 有效期, 发证日期
广东省江门市商品房预售许可证, 编号:2018038, 江门富港实业有限公司, 粤(开)房开证字第1231098号, , 开平东汇城二期酒店、公寓、集中商业, , 34881.60平方米800套, 开府国用(2015)第06001号；商服用地、城镇住宅用地, 0平方米0套, , 34881.60平方米800套, 恩平市恩城街道紫荆街1号碧桂园世纪城12栋:0层，恩平市恩城街道紫荆街1号碧桂园世纪城13栋:0层，恩平市恩城街道紫荆街1号碧桂园世纪城8栋:0层，恩平市恩城街道紫荆街1号碧桂园世纪城9栋:0层，开平市长沙街道开平大道1号16幢2座:0层，台城陈宜禧路北152号恒大名都23号楼:22层，新会区会城银港大道43号金禧花园3座:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司开平支行(44050167090100000958), 0750-3880723, 开平市住房和城乡建设局, 自2018年10月11日至2020年10月11日(过期无效), 2018年10月11日
广东省江门市商品房预售许可证, 编号:2018038, 江门富港实业有限公司, 粤(开)房开证字第1231098号, , 开平东汇城二期酒店、公寓、集中商业, , 34881.60平方米800套, 开府国用(2015)第06001号；商服用地、城镇住宅用地, 0平方米0套, , 34881.60平方米800套, 恩平市恩城街道紫荆街1号碧桂园世纪城12栋:0层，恩平市恩城街道紫荆街1号碧桂园世纪城13栋:0层，恩平市恩城街道紫荆街1号碧桂园世纪城8栋:0层，恩平市恩城街道紫荆街1号碧桂园世纪城9栋:0层，开平市长沙街道开平大道1号16幢2座:0层，台城陈宜禧路北152号恒大名都23号楼:22层，新会区会城银港大道43号金禧花园3座:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司开平支行(44050167090100000958), 0750-3880723, 开平市住房和城乡建设局, 自2018年10月11日至2020年10月11日(过期无效), 2018年10月11日
广东省江门市商品房预售许可证, 编号:2019039, 开平市鸿景房地产开发有限公司, 粤（开）房开证字第1230069号, , 开平市鸿景·天悦住宅小区项目, , 8215.54平方米81套, 粤(2017)开平市不动产权第0007618号；城镇住宅用地, 7558.72平方米64套, , 656.82平方米17套, 开平市长沙街道办事处科技路8号鸿景天悦花园1幢:0层，开平市长沙街道办事处科技路8号鸿景天悦花园2幢:0层，台城陈宜禧路南265号保利公馆21号楼:0层, 0平方米0套, 否, 0平方米0套, 开平市农村信用合作联社(80020000013603563), 0750-3880723, 开平市住房和城乡建设局, 自2019年09月02日至2020年09月02日(过期无效), 2019年06月05日
广东省江门市商品房预售许可证, 编号:2019039, 开平市鸿景房地产开发有限公司, 粤（开）房开证字第1230069号, , 开平市鸿景·天悦住宅小区项目, , 8215.54平方米81套, 粤(2017)开平市不动产权第0007618号；城镇住宅用地, 7558.72平方米64套, , 656.82平方米17套, 开平市长沙街道办事处科技路8号鸿景天悦花园1幢:0层，开平市长沙街道办事处科技路8号鸿景天悦花园2幢:0层，台城陈宜禧路南265号保利公馆21号楼:0层, 0平方米0套, 否, 0平方米0套, 开平市农村信用合作联社(80020000013603563), 0750-3880723, 开平市住房和城乡建设局, 自2019年09月02日至2020年09月02日(过期无效), 2019年06月05日
广东省江门市商品房预售许可证, 编号:2019056, 开平市曙东碧桂园房地产开发有限公司, 粤（开）房开证字第1230075号, , 开平市碧桂园城央首府, , 21731.62平方米186套, 粤(2017)开平市不动产权第0044955号；城镇住宅用地, 21731.62平方米186套, , 0平方米0套, 白沙镇三八滘堤洲1号恒大悦珑湾府11幢:22层，开平市三埠街道曙光东路138号城央首府10幢:0层，开平市三埠街道曙光东路138号城央首府9幢:0层, 0平方米0套, 否, 0平方米0套, 中国光大银行股份有限公司开平支行(55500188000000263), 0750-3880723, 开平市住房和城乡建设局, 自2019年10月15日至2020年10月15日(过期无效), 2019年08月22日
广东省江门市商品房预售许可证, 编号:2017111, 广东鹏晟房地产发展有限公司,  粤（开）房开证字第1231115号, , 开平市侨林湾, , 6723.62平方米67套, 开府国用（2015）第10996号；城镇住宅用地, 0平方米0套, , 0平方米0套, 开平市长沙街道办事处侨园路139号侨林湾6幢:0层，台城陈宜禧路南263号台山碧桂园盛世华府二街8座:0层, 0平方米0套, 否, 0平方米0套, 交通银行股份有限公司江门开平支行(761761162018800010037), 0750-3880723, 开平市住房和城乡建设局, 自2017年11月24日至2019年11月24日(过期无效), 2017年11月24日
广东省江门市商品房预售许可证, 编号:2018065, 开平富琳第二纺织制衣有限公司, 粤（开）房开证字第1230078号, , 开平潭江首府一期, , 531.36平方米2套, 粤(2018)开平市不动产权第0035089号；城镇住宅用地（兼容商服用地）, 531.36平方米2套, , 0平方米0套, 恩平市恩城街道和谐街四巷1号半岛雅居:0层，骏凯豪庭御海11座:0层，开平市水口镇潭江大道18号潭江首府1区20幢:0层，台城沙岗湖路东方华成苑8座1梯:20层，台城沙岗湖路东方华成苑8座2梯:20层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门开平支行(700370765351), 0750-3880723, 开平市住房和城乡建设局, 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2018065, 开平富琳第二纺织制衣有限公司, 粤（开）房开证字第1230078号, , 开平潭江首府一期, , 531.36平方米2套, 粤(2018)开平市不动产权第0035089号；城镇住宅用地（兼容商服用地）, 531.36平方米2套, , 0平方米0套, 恩平市恩城街道和谐街四巷1号半岛雅居:0层，骏凯豪庭御海11座:0层，开平市水口镇潭江大道18号潭江首府1区20幢:0层，台城沙岗湖路东方华成苑8座1梯:20层，台城沙岗湖路东方华成苑8座2梯:20层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门开平支行(700370765351), 0750-3880723, 开平市住房和城乡建设局, 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2018052, 开平市滔源房地产开发有限公司, 粤（开）房开证字第1231073号, , 开平市翡翠明珠住宅小区C1C2、D1D2幢建设项目, , 14025.11平方米116套, 开府国用(2010)第07129号；城镇住宅用地, 14025.11平方米116套, , 0平方米0套, 百业华庭9栋:10层，恩平市恩城街道紫荆街3号敏捷翡翠华府7栋:22层，开平市三埠街道迳头东路1号翡翠明珠花园4幢:0层，台城新宁大道1号枫情尚成花园11幢:0层, 0平方米0套, 否, 0平方米0套, 中国工商银行股份有限公司开平支行(2012021029024820449), 0750-3880723, 开平市住房和城乡建设局, 自2018年11月01日至2019年11月01日(过期无效), 2018年11月01日
广东省江门市商品房预售许可证, 编号:2018065, 开平富琳第二纺织制衣有限公司, 粤（开）房开证字第1230078号, , 开平潭江首府一期, , 531.36平方米2套, 粤(2018)开平市不动产权第0035089号；城镇住宅用地（兼容商服用地）, 531.36平方米2套, , 0平方米0套, 恩平市恩城街道和谐街四巷1号半岛雅居:0层，骏凯豪庭御海11座:0层，开平市水口镇潭江大道18号潭江首府1区20幢:0层，台城沙岗湖路东方华成苑8座1梯:20层，台城沙岗湖路东方华成苑8座2梯:20层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门开平支行(700370765351), 0750-3880723, 开平市住房和城乡建设局, 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:开现备字第20191075号, 开平富琳裕邦房地产开发有限公司, 粤（开）房开证字第1231079号, , 裕邦新外滩, , 23242.28平方米156套, 开府国用(2013)第09940号；住宅用地, 23242.28平方米156套, , 0平方米0套, 开平市三埠街道办事处金钊路1号裕邦新外滩3幢#:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司开平支行(44050167090700000088), 0750-3880723, 开平市住房和城乡建设局, 自2019年09月06日至2020年04月30日(过期无效), 2019年09月06日
广东省江门市商品房预售许可证, 编号:2018067, 开平市三埠房地产开发公司, 粤（开）房开证字第1231015号, , 住宅楼, , 11121.57平方米152套, 粤(2017)开平市不动产权第0030869号；城镇住宅用地, 9908.70平方米96套, , 999.25平方米21套, 恩平市东成镇东风南路51号金湖湾11栋:0层，恩平市东成镇东风南路51号金湖湾5栋:0层，开平市长沙街道广场南路27号金和居1幢:0层，开平市长沙街道广场南路27号金和居2幢:0层，开平市长沙街道广场南路27号金和居3幢:0层，开平市长沙街道广场南路27号金和居4幢:0层，台城龙翔路1号骏景湾悦峰花园1幢:0层，怡福朗荟轩4座:12层, 0平方米0套, 否, 213.62平方米35套, 中国建设银行股份有限公司开平支行(44050167091900000137), 0750-3880723, 开平市住房和城乡建设局, 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2018065, 开平富琳第二纺织制衣有限公司, 粤（开）房开证字第1230078号, , 开平潭江首府一期, , 531.36平方米2套, 粤(2018)开平市不动产权第0035089号；城镇住宅用地（兼容商服用地）, 531.36平方米2套, , 0平方米0套, 恩平市恩城街道和谐街四巷1号半岛雅居:0层，骏凯豪庭御海11座:0层，开平市水口镇潭江大道18号潭江首府1区20幢:0层，台城沙岗湖路东方华成苑8座1梯:20层，台城沙岗湖路东方华成苑8座2梯:20层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门开平支行(700370765351), 0750-3880723, 开平市住房和城乡建设局, 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2018065, 开平富琳第二纺织制衣有限公司, 粤（开）房开证字第1230078号, , 开平潭江首府一期, , 531.36平方米2套, 粤(2018)开平市不动产权第0035089号；城镇住宅用地（兼容商服用地）, 531.36平方米2套, , 0平方米0套, 恩平市恩城街道和谐街四巷1号半岛雅居:0层，骏凯豪庭御海11座:0层，开平市水口镇潭江大道18号潭江首府1区20幢:0层，台城沙岗湖路东方华成苑8座1梯:20层，台城沙岗湖路东方华成苑8座2梯:20层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门开平支行(700370765351), 0750-3880723, 开平市住房和城乡建设局, 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:开现备字第20191075号, 开平富琳裕邦房地产开发有限公司, 粤（开）房开证字第1231079号, , 裕邦新外滩, , 23242.28平方米156套, 开府国用(2013)第09940号；住宅用地, 23242.28平方米156套, , 0平方米0套, 开平市三埠街道办事处金钊路1号裕邦新外滩3幢#:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司开平支行(44050167090700000088), 0750-3880723, 开平市住房和城乡建设局, 自2019年09月06日至2020年04月30日(过期无效), 2019年09月06日
广东省江门市商品房预售许可证, 编号:2018029, 开平市建胜房地产开发有限公司, 粤（开）房开证字第1231128号, , 金色家园住宅小区, , 10749.33平方米104套, 开府国用(2011)第03160号；城镇混合住宅用地, 10387.92平方米96套, , 361.41平方米8套, 恩平市恩城街道锦江大道中87号建安御锦珑湾领汇23栋:0层，开平市三埠街道办事处富强路8号金色家园1幢:0层，台城台山碧桂园盈水翠苑十二街63号:0层，台城台山碧桂园盈水翠苑十二街66号:0层，台城台山碧桂园盈水翠苑十二街68号:0层，台城台山碧桂园盈水翠苑十二街69号:0层，台城台山碧桂园盈水翠苑十二街80号:0层，台城台山碧桂园盈水翠苑十二街81号:0层，台城台山碧桂园盈水翠苑十六街10号:0层，台城台山碧桂园盈水翠苑十六街12号:0层，台城台山碧桂园盈水翠苑十六街16号:0层，台城台山碧桂园盈水翠苑十六街18号:0层，台城台山碧桂园盈水翠苑十六街20号:0层，台城台山碧桂园盈水翠苑十六街21号:0层，台城台山碧桂园盈水翠苑十六街22号:0层，台城台山碧桂园盈水翠苑十六街23号:0层，台城台山碧桂园盈水翠苑十六街26号:0层，台城台山碧桂园盈水翠苑十六街28号:0层，台城台山碧桂园盈水翠苑十六街29号:0层，台城台山碧桂园盈水翠苑十六街2号:0层，台城台山碧桂园盈水翠苑十六街30号:0层，台城台山碧桂园盈水翠苑十六街31号:0层，台城台山碧桂园盈水翠苑十六街32号:0层，台城台山碧桂园盈水翠苑十六街36号:0层，台城台山碧桂园盈水翠苑十六街62号:0层，台城台山碧桂园盈水翠苑十六街66号:0层，台城台山碧桂园盈水翠苑十六街68号:0层，台城台山碧桂园盈水翠苑十六街6号:0层，台城台山碧桂园盈水翠苑十六街80号:0层，台城台山碧桂园盈水翠苑十六街8号:0层，台城台山碧桂园盈水翠苑十三街13号:0层，台城台山碧桂园盈水翠苑十三街19号:0层，台城台山碧桂园盈水翠苑十三街21号:0层，台城台山碧桂园盈水翠苑十三街23号:0层，台城台山碧桂园盈水翠苑十三街28号:0层，台城台山碧桂园盈水翠苑十三街29号:0层，台城台山碧桂园盈水翠苑十三街30号:0层，台城台山碧桂园盈水翠苑十三街31号:0层，台城台山碧桂园盈水翠苑十三街32号:0层，台城台山碧桂园盈水翠苑十三街36号:0层，逸峰华府3座:0层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门开平支行(673070175370), 0750-3880723, 开平市住房和城乡建设局, 自2018年08月17日至2020年08月17日(过期无效), 2018年08月17日
广东省江门市商品房预售许可证, 编号:2018062, 开平市信顺和房地产开发有限公司, 粤（开）房开证字第1231120号, , 星河大厦, , 6050.97平方米96套, 粤(2017)开平市不动产权第0012863号；商服用地、城镇住宅用地, 0平方米0套, , 6050.97平方米96套, 凤凰花园14座:0层，开平市三埠街道思堤路10号2幢:0层，台城陈宜禧路南263号台山碧桂园盛世华府二街13座:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司开平支行(44050167090100000898), 0750-3880723, 开平市住房和城乡建设局, 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2018062, 开平市信顺和房地产开发有限公司, 粤（开）房开证字第1231120号, , 星河大厦, , 6050.97平方米96套, 粤(2017)开平市不动产权第0012863号；商服用地、城镇住宅用地, 0平方米0套, , 6050.97平方米96套, 凤凰花园14座:0层，开平市三埠街道思堤路10号2幢:0层，台城陈宜禧路南263号台山碧桂园盛世华府二街13座:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司开平支行(44050167090100000898), 0750-3880723, 开平市住房和城乡建设局, 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2017049, 开平市盛安房地产开发有限公司, 粤（开）房开证字第1231068号, , 盛安时尚家住宅小区, , 10603.97平方米106套, 开府国用（2013）第01978号；城镇住宅用地, 0平方米0套, , 0平方米0套, 大泽镇创利路17号3座:0层，台城台山碧桂园繁华里八街3座:0层, 0平方米0套, 否, 0平方米0套, 开平市农村信用合作联社营业部(80020000010230829), 0750-3880723, 开平市住房和城乡建设局, 自2018年08月31日至2019年08月31日(过期无效), 2017年03月13日
广东省江门市商品房预售许可证, 编号:2019056, 开平市曙东碧桂园房地产开发有限公司, 粤（开）房开证字第1230075号, , 开平市碧桂园城央首府, , 21731.62平方米186套, 粤(2017)开平市不动产权第0044955号；城镇住宅用地, 21731.62平方米186套, , 0平方米0套, 白沙镇三八滘堤洲1号恒大悦珑湾府11幢:22层，开平市三埠街道曙光东路138号城央首府10幢:0层，开平市三埠街道曙光东路138号城央首府9幢:0层, 0平方米0套, 否, 0平方米0套, 中国光大银行股份有限公司开平支行(55500188000000263), 0750-3880723, 开平市住房和城乡建设局, 自2019年10月15日至2020年10月15日(过期无效), 2019年08月22日
广东省江门市商品房预售许可证, 编号:2017036, 开平市景湖房地产开发有限公司, 粤（开）房开证字第1231117号, , 景湖天地住宅小区, , 10876.64平方米112套, 开府国用（2011）第01857号；城镇混合住宅用地, 0平方米0套, , 0平方米0套, 62座:0层，恩平市恩城沿江北路7号锦绣嘉园瀚江苑29座:0层，台城台山碧桂园钻石湾豪苑十街10号:0层，台城台山碧桂园钻石湾豪苑十街12号:0层，台城台山碧桂园钻石湾豪苑十街16号:0层，台城台山碧桂园钻石湾豪苑十街18号:0层，台城台山碧桂园钻石湾豪苑十街20号:0层，台城台山碧桂园钻石湾豪苑十街22号:0层，台城台山碧桂园钻石湾豪苑十街26号:0层，台城台山碧桂园钻石湾豪苑十街28号:0层，台城台山碧桂园钻石湾豪苑十街2号:0层，台城台山碧桂园钻石湾豪苑十街30号:0层，台城台山碧桂园钻石湾豪苑十街32号:0层，台城台山碧桂园钻石湾豪苑十街36号:0层，台城台山碧桂园钻石湾豪苑十街38号:0层，台城台山碧桂园钻石湾豪苑十街60号:0层，台城台山碧桂园钻石湾豪苑十街62号:0层，台城台山碧桂园钻石湾豪苑十街66号:0层，台城台山碧桂园钻石湾豪苑十街68号:0层，台城台山碧桂园钻石湾豪苑十街6号:0层，台城台山碧桂园钻石湾豪苑十街80号:0层，台城台山碧桂园钻石湾豪苑十街82号:0层，台城台山碧桂园钻石湾豪苑十街86号:0层，台城台山碧桂园钻石湾豪苑十街8号:0层，塘口镇水边路3号2区3座:0层，塘口镇水边路3号2区5座:0层, 0平方米0套, 否, 0平方米0套, 开平市农村信用合作联社城区信用社(80020000009709484), 0750-3880723, 开平市住房和城乡建设局, 自2018年11月09日至2020年11月09日(过期无效), 2017年02月15日
广东省江门市商品房预售许可证, 编号:2018034, 开平市全盛房地产发展有限公司, 粤（开）房开证字第1230077号, , 汇峰名庭住宅小区, , 12740.10平方米120套, 粤(2018)开平市不动产权第0022008号；城镇住宅用地、商服用地, 12740.10平方米120套, , 0平方米0套, 恩平市良西镇良西圩泉都大道东1号恒大泉都月泉街23栋:0层，恩平市良西镇良西圩泉都大道东1号恒大泉都月泉街24栋:31层，开平市水口镇寺前西路168号汇峰名庭1幢:0层，台城鹏权路2号名门誉景花苑3幢:23层，玉圭园65座:8层层, 0平方米0套, 否, 0平方米0套, 中国农业银行股份有限公司开平市支行(44402301040004232), 0750-3880723, 开平市住房和城乡建设局, 自2018年09月21日至2020年10月21日(过期无效), 2018年09月21日
广东省江门市商品房预售许可证, 编号:2018065, 开平富琳第二纺织制衣有限公司, 粤（开）房开证字第1230078号, , 开平潭江首府一期, , 531.36平方米2套, 粤(2018)开平市不动产权第0035089号；城镇住宅用地（兼容商服用地）, 531.36平方米2套, , 0平方米0套, 恩平市恩城街道和谐街四巷1号半岛雅居:0层，骏凯豪庭御海11座:0层，开平市水口镇潭江大道18号潭江首府1区20幢:0层，台城沙岗湖路东方华成苑8座1梯:20层，台城沙岗湖路东方华成苑8座2梯:20层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门开平支行(700370765351), 0750-3880723, 开平市住房和城乡建设局, 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2018027, 开平市三埠迳头实业开发公司, 粤（开）房开证字第1231034号, , 开平市三埠区迳头新迳路31号49号-68幢住宅楼, , 10038.27平方米212套, 开府国用（2014）第00435号；城镇住宅用地, 9403.07平方米108套, , 0平方米0套, 恩平市东成镇东风南路51号金湖湾8栋:0层，恩平市东成镇东风南路51号金湖湾9栋:0层，开平市三埠街道办事处龙安路8号2幢:0层，南湖壹品花园2座:0层，台城凤凰大道88号台山碧桂园盛世花园4号楼:0层, 0平方米0套, 否, 635.20平方米104套, 中国工商银行股份有限公司开平支行(2012021029248020776), 0750-3880723, 开平市住房和城乡建设局, 自2018年08月13日至2019年08月13日(过期无效), 2018年08月13日
广东省江门市商品房预售许可证, 编号:2018065, 开平富琳第二纺织制衣有限公司, 粤（开）房开证字第1230078号, , 开平潭江首府一期, , 531.36平方米2套, 粤(2018)开平市不动产权第0035089号；城镇住宅用地（兼容商服用地）, 531.36平方米2套, , 0平方米0套, 恩平市恩城街道和谐街四巷1号半岛雅居:0层，骏凯豪庭御海11座:0层，开平市水口镇潭江大道18号潭江首府1区20幢:0层，台城沙岗湖路东方华成苑8座1梯:20层，台城沙岗湖路东方华成苑8座2梯:20层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门开平支行(700370765351), 0750-3880723, 开平市住房和城乡建设局, 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2018053, 开平市长沙开发贸易公司, 粤（开）房开证字第1231014号, , 轩汇豪庭住宅小区3.1期, , 26044.26平方米220套, 开府国用(2009)第05460号；城镇混合住宅用地, 25666.20平方米216套, , 378.06平方米4套, 恩平市恩城街道紫荆街3号敏捷翡翠华府11栋:22层，江门市新会区会城三和大道南9号海悦君庭6座:0层，开平市长沙街道科展路8号轩汇豪庭30幢:0层，开平市长沙街道科展路8号轩汇豪庭31幢:0层，台城沙岗湖路32号:0层, 0平方米0套, 否, 0平方米0套, 中国农业银行股份有限公司开平市支行(44400001040031340), 0750-3880723, 开平市住房和城乡建设局, 自2018年11月02日至2019年11月02日(过期无效), 2018年11月02日
广东省江门市商品房预售许可证, 编号:2018052, 开平市滔源房地产开发有限公司, 粤（开）房开证字第1231073号, , 开平市翡翠明珠住宅小区C1C2、D1D2幢建设项目, , 14025.11平方米116套, 开府国用(2010)第07129号；城镇住宅用地, 14025.11平方米116套, , 0平方米0套, 百业华庭9栋:10层，恩平市恩城街道紫荆街3号敏捷翡翠华府7栋:22层，开平市三埠街道迳头东路1号翡翠明珠花园4幢:0层，台城新宁大道1号枫情尚成花园11幢:0层, 0平方米0套, 否, 0平方米0套, 中国工商银行股份有限公司开平支行(2012021029024820449), 0750-3880723, 开平市住房和城乡建设局, 自2018年11月01日至2019年11月01日(过期无效), 2018年11月01日
广东省江门市商品房预售许可证, 编号:2018065, 开平富琳第二纺织制衣有限公司, 粤（开）房开证字第1230078号, , 开平潭江首府一期, , 531.36平方米2套, 粤(2018)开平市不动产权第0035089号；城镇住宅用地（兼容商服用地）, 531.36平方米2套, , 0平方米0套, 恩平市恩城街道和谐街四巷1号半岛雅居:0层，骏凯豪庭御海11座:0层，开平市水口镇潭江大道18号潭江首府1区20幢:0层，台城沙岗湖路东方华成苑8座1梯:20层，台城沙岗湖路东方华成苑8座2梯:20层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门开平支行(700370765351), 0750-3880723, 开平市住房和城乡建设局, 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2018065, 开平富琳第二纺织制衣有限公司, 粤（开）房开证字第1230078号, , 开平潭江首府一期, , 531.36平方米2套, 粤(2018)开平市不动产权第0035089号；城镇住宅用地（兼容商服用地）, 531.36平方米2套, , 0平方米0套, 恩平市恩城街道和谐街四巷1号半岛雅居:0层，骏凯豪庭御海11座:0层，开平市水口镇潭江大道18号潭江首府1区20幢:0层，台城沙岗湖路东方华成苑8座1梯:20层，台城沙岗湖路东方华成苑8座2梯:20层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门开平支行(700370765351), 0750-3880723, 开平市住房和城乡建设局, 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2018065, 开平富琳第二纺织制衣有限公司, 粤（开）房开证字第1230078号, , 开平潭江首府一期, , 531.36平方米2套, 粤(2018)开平市不动产权第0035089号；城镇住宅用地（兼容商服用地）, 531.36平方米2套, , 0平方米0套, 恩平市恩城街道和谐街四巷1号半岛雅居:0层，骏凯豪庭御海11座:0层，开平市水口镇潭江大道18号潭江首府1区20幢:0层，台城沙岗湖路东方华成苑8座1梯:20层，台城沙岗湖路东方华成苑8座2梯:20层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门开平支行(700370765351), 0750-3880723, 开平市住房和城乡建设局, 自至(过期无效), 
